reading_id,node_id,timestamp,consumption_mwh,generation_mwh,net_flow_mwh,voltage_kv,frequency_hz,power_factor,temperature_c,is_peak_demand,outage_flag
RDG0004320,NODE0043,2023-11-04T01:00:00Z,91.264,32.832,9.544,240.39,49.543,0.808,6.2,False,False
RDG0004321,NODE0027,2023-02-27T12:00:00Z,1269.961,491.433,857.344,34.53,50.17,0.942,39.7,False,False
RDG0004322,NODE0050,2023-01-26T06:00:00Z,542.796,739.816,94.819,32.59,50.278,0.867,6.8,False,False
RDG0004323,NODE0049,2023-05-28T12:00:00Z,183.758,1255.613,-964.076,205.91,49.516,0.79,41.3,False,False
RDG0004324,NODE0042,2023-11-29T14:00:00Z,124.957,185.19,88.423,103.46,50.224,0.915,7.5,False,False
RDG0004325,NODE0008,2023-10-19T03:00:00Z,352.72,527.102,-235.655,119.49,49.544,0.755,42.0,False,False
RDG0004326,NODE0021,2023-12-12T04:00:00Z,804.578,404.99,188.912,34.36,50.235,0.962,9.8,False,False
RDG0004327,NODE0049,2023-05-30T04:00:00Z,977.337,578.625,-255.667,433.32,50.159,0.93,24.4,False,True
RDG0004328,NODE0045,2023-06-08T18:00:00Z,52.259,32.647,40.776,35.53,50.247,0.844,42.2,True,False
RDG0004329,NODE0039,2023-01-16T11:00:00Z,931.513,1778.637,407.666,11.07,49.637,0.928,33.7,False,False
RDG0004330,NODE0012,2023-06-02T04:00:00Z,1555.561,619.059,-125.365,9.95,49.966,0.9,44.5,False,False
RDG0004331,NODE0003,2023-07-18T23:00:00Z,316.542,312.306,84.84,11.98,49.859,0.879,32.1,False,False
RDG0004332,NODE0016,2023-07-09T04:00:00Z,1573.498,136.941,395.025,371.92,50.244,0.837,31.4,False,False
RDG0004333,NODE0014,2023-05-17T01:00:00Z,931.217,669.729,802.01,412.05,49.808,0.971,-8.7,False,False
RDG0004334,NODE0015,2023-12-26T07:00:00Z,1269.786,68.928,968.947,388.44,49.56,0.928,-6.9,True,False
RDG0004335,NODE0028,2023-11-02T07:00:00Z,152.243,113.533,152.043,34.83,50.472,0.83,33.7,True,False
RDG0004336,NODE0046,2023-02-10T17:00:00Z,1028.628,618.871,315.331,103.78,49.568,0.795,3.9,True,False
RDG0004337,NODE0006,2023-09-01T05:00:00Z,453.643,55.277,195.782,207.85,49.816,0.854,-6.5,False,False
RDG0004338,NODE0033,2023-04-17T16:00:00Z,1809.841,498.127,1353.816,63.38,49.575,0.882,28.2,False,False
RDG0004339,NODE0048,2023-12-05T05:00:00Z,916.904,116.381,168.749,104.73,49.529,0.873,4.0,False,False
RDG0004340,NODE0039,2023-09-15T22:00:00Z,545.855,1599.164,438.676,234.31,49.655,0.853,18.1,False,False
RDG0004341,NODE0044,2023-08-14T07:00:00Z,1448.685,1023.021,782.123,203.56,49.749,0.952,20.6,True,False
RDG0004342,NODE0031,2023-09-19T01:00:00Z,43.13,0.019,13.665,119.66,50.262,0.821,-3.7,False,False
RDG0004343,NODE0029,2023-07-06T01:00:00Z,9.419,0.093,7.593,33.97,49.918,0.839,34.7,False,False
RDG0004344,NODE0022,2023-05-04T10:00:00Z,13.853,22.188,4.706,32.09,49.954,0.94,8.8,False,False
RDG0004345,NODE0001,2023-06-09T23:00:00Z,387.437,290.496,-94.271,231.26,49.747,0.862,24.1,False,False
RDG0004346,NODE0016,2023-09-30T14:00:00Z,1276.695,1221.634,947.15,228.18,49.762,0.758,4.1,False,False
RDG0004347,NODE0032,2023-09-29T12:00:00Z,60.654,148.448,-57.638,408.83,50.354,0.753,42.0,False,False
RDG0004348,NODE0025,2023-04-23T05:00:00Z,1443.406,107.953,-39.428,66.15,50.405,0.787,37.9,False,False
RDG0004349,NODE0005,2023-08-30T02:00:00Z,412.658,277.697,267.069,72.24,49.725,0.783,22.1,False,False
RDG0004350,NODE0046,2023-06-13T21:00:00Z,865.899,489.993,-510.497,61.73,49.561,0.904,44.8,False,False
RDG0004351,NODE0035,2023-01-06T01:00:00Z,81.537,114.734,-60.466,416.21,50.12,0.989,25.0,False,True
RDG0004352,NODE0035,2023-11-05T03:00:00Z,108.314,240.217,-119.013,35.89,49.988,0.827,34.3,False,False
RDG0004353,NODE0008,2023-08-28T14:00:00Z,319.374,327.026,-25.091,11.97,49.841,0.852,36.1,False,False
RDG0004354,NODE0011,2023-02-14T08:00:00Z,590.444,168.731,-152.964,35.28,50.242,0.931,0.9,True,False
RDG0004355,NODE0002,2023-05-28T02:00:00Z,66.305,41.663,4.562,107.75,50.367,0.93,13.3,False,False
RDG0004356,NODE0048,2023-09-29T02:00:00Z,1193.976,1055.13,-204.34,113.15,49.98,0.981,-0.5,False,False
RDG0004357,NODE0033,2023-04-05T15:00:00Z,339.38,874.917,-1494.793,33.86,49.758,0.851,43.6,False,False
RDG0004358,NODE0028,2023-10-28T08:00:00Z,14.464,234.249,-20.489,11.75,50.138,0.88,21.4,True,False
RDG0004359,NODE0040,2023-04-07T05:00:00Z,339.259,545.258,-363.528,61.94,50.497,0.899,-7.0,False,True
RDG0004360,NODE0040,2023-05-10T02:00:00Z,296.933,71.291,-492.663,62.56,49.769,0.999,16.3,False,False
RDG0004361,NODE0005,2023-08-25T02:00:00Z,469.783,277.798,370.179,10.3,50.057,0.957,8.3,False,False
RDG0004362,NODE0006,2023-01-02T07:00:00Z,267.592,15.434,-3.123,412.25,50.106,0.957,-3.6,True,False
RDG0004363,NODE0026,2023-07-23T06:00:00Z,121.489,215.049,46.445,35.57,49.849,0.997,37.0,False,False
RDG0004364,NODE0016,2023-06-15T22:00:00Z,1349.915,1434.22,-58.466,373.99,49.589,0.775,8.6,False,False
RDG0004365,NODE0045,2023-10-03T10:00:00Z,26.753,45.617,-8.576,210.86,50.169,0.84,21.4,False,False
RDG0004366,NODE0031,2023-01-29T20:00:00Z,30.524,92.288,-32.512,213.86,50.158,0.781,20.4,True,False
RDG0004367,NODE0003,2023-02-15T17:00:00Z,403.368,359.683,306.268,105.75,50.305,0.966,33.2,True,False
RDG0004368,NODE0040,2023-12-15T08:00:00Z,523.764,816.219,-464.395,108.61,49.735,0.908,35.8,True,False
RDG0004369,NODE0047,2023-07-31T05:00:00Z,633.637,358.376,551.008,34.07,50.252,0.946,37.3,False,False
RDG0004370,NODE0037,2023-04-06T07:00:00Z,1117.254,664.626,-133.877,29.85,50.368,0.895,-1.9,True,False
RDG0004371,NODE0009,2023-02-22T03:00:00Z,96.11,889.979,-189.664,31.43,50.142,0.948,8.8,False,False
RDG0004372,NODE0039,2023-11-26T22:00:00Z,964.132,301.767,-61.171,230.47,49.98,0.969,-4.8,False,True
RDG0004373,NODE0014,2023-12-16T06:00:00Z,180.595,707.968,-423.618,223.85,50.38,0.979,-4.2,False,True
RDG0004374,NODE0050,2023-09-08T21:00:00Z,543.844,822.516,115.13,108.37,50.059,0.938,29.8,False,False
RDG0004375,NODE0033,2023-01-24T12:00:00Z,1789.649,71.814,419.385,11.78,50.364,0.832,44.1,False,False
RDG0004376,NODE0027,2023-12-22T12:00:00Z,27.417,1300.636,-1216.486,60.96,49.711,0.81,-9.9,False,False
RDG0004377,NODE0032,2023-06-28T20:00:00Z,33.207,17.339,-116.265,60.98,49.766,0.833,24.7,True,False
RDG0004378,NODE0009,2023-02-25T23:00:00Z,813.878,508.529,24.86,101.37,50.342,0.998,24.2,False,True
RDG0004379,NODE0039,2023-02-15T08:00:00Z,418.317,521.315,-454.315,393.3,50.069,0.755,36.3,True,False
RDG0004380,NODE0037,2023-07-26T14:00:00Z,955.55,359.605,254.058,11.88,50.39,0.997,13.1,False,False
RDG0004381,NODE0001,2023-03-15T07:00:00Z,376.119,169.245,-112.302,412.93,49.916,0.906,6.1,True,False
RDG0004382,NODE0020,2023-09-06T10:00:00Z,955.712,1487.35,-35.639,118.69,49.708,0.765,36.8,False,False
RDG0004383,NODE0003,2023-03-21T13:00:00Z,166.743,150.211,-194.054,12.07,49.859,0.795,32.4,False,False
RDG0004384,NODE0048,2023-04-28T22:00:00Z,1793.039,1309.693,-136.334,222.06,50.147,0.922,43.3,False,True
RDG0004385,NODE0020,2023-12-05T05:00:00Z,65.38,623.055,-768.84,68.65,49.856,0.998,27.6,False,False
RDG0004386,NODE0047,2023-05-24T13:00:00Z,115.034,199.611,-480.233,431.38,50.393,0.939,27.0,False,False
RDG0004387,NODE0007,2023-02-24T23:00:00Z,1796.517,1114.859,1068.173,405.34,49.501,0.878,32.7,False,False
RDG0004388,NODE0045,2023-09-28T15:00:00Z,48.289,23.742,22.161,362.12,50.484,0.789,44.0,False,False
RDG0004389,NODE0044,2023-12-11T06:00:00Z,1328.813,591.73,-38.789,363.43,50.496,0.902,-2.1,False,True
RDG0004390,NODE0003,2023-12-18T10:00:00Z,303.724,238.3,-139.183,212.37,50.328,0.831,18.3,False,False
RDG0004391,NODE0039,2023-01-31T18:00:00Z,341.372,42.21,-463.761,10.35,49.653,0.842,20.3,True,False
RDG0004392,NODE0027,2023-07-28T19:00:00Z,840.327,332.098,740.739,104.54,50.447,0.769,0.4,True,True
RDG0004393,NODE0047,2023-08-27T07:00:00Z,487.963,82.997,294.715,385.55,49.572,0.775,29.1,True,False
RDG0004394,NODE0005,2023-12-04T10:00:00Z,471.303,1.263,-48.115,66.19,49.804,0.914,29.8,False,False
RDG0004395,NODE0044,2023-05-12T06:00:00Z,1039.686,791.1,877.929,236.49,49.784,0.831,7.5,False,False
RDG0004396,NODE0045,2023-09-20T22:00:00Z,8.664,49.923,-16.916,10.5,50.437,0.916,29.4,False,False
RDG0004397,NODE0035,2023-11-01T02:00:00Z,16.561,246.447,0.727,30.96,49.621,0.786,4.1,False,False
RDG0004398,NODE0028,2023-03-16T19:00:00Z,37.743,301.724,-67.252,36.1,49.75,0.926,22.9,True,False
RDG0004399,NODE0049,2023-04-03T12:00:00Z,1634.922,722.001,1500.825,101.72,50.496,0.891,18.4,False,True
RDG0004400,NODE0001,2023-02-22T13:00:00Z,31.967,352.888,-77.066,11.43,49.92,0.895,11.0,False,False
RDG0004401,NODE0041,2023-09-24T08:00:00Z,438.333,610.25,312.494,403.87,50.299,0.996,11.4,True,False
RDG0004402,NODE0007,2023-07-20T07:00:00Z,474.609,554.824,-1281.055,205.71,49.523,0.872,26.4,True,True
RDG0004403,NODE0021,2023-05-17T08:00:00Z,465.551,904.685,-198.007,11.61,49.843,0.903,-9.6,True,False
RDG0004404,NODE0011,2023-12-25T04:00:00Z,511.131,347.617,326.609,102.35,49.992,0.771,28.5,False,False
RDG0004405,NODE0012,2023-11-15T17:00:00Z,515.089,1660.738,-1197.93,70.39,50.083,0.979,40.2,True,False
RDG0004406,NODE0037,2023-12-14T10:00:00Z,1318.145,1321.43,1169.927,10.65,50.052,0.898,29.5,False,False
RDG0004407,NODE0011,2023-10-17T13:00:00Z,204.097,499.843,92.028,30.33,49.628,0.826,4.5,False,False
RDG0004408,NODE0031,2023-04-28T03:00:00Z,74.385,7.841,53.101,237.21,49.576,0.982,44.4,False,False
RDG0004409,NODE0021,2023-03-14T14:00:00Z,593.951,221.648,355.292,362.62,49.836,0.873,31.4,False,False
RDG0004410,NODE0007,2023-07-18T15:00:00Z,715.126,1501.679,-33.204,34.46,49.561,0.765,-2.4,False,False
RDG0004411,NODE0015,2023-01-11T16:00:00Z,22.876,170.157,-76.268,65.0,49.685,0.82,15.6,False,False
RDG0004412,NODE0033,2023-01-19T23:00:00Z,1816.97,699.472,566.521,409.37,49.633,0.87,16.1,False,False
RDG0004413,NODE0028,2023-02-06T05:00:00Z,252.507,192.107,116.277,119.57,50.113,0.934,18.5,False,False
RDG0004414,NODE0045,2023-05-06T11:00:00Z,20.846,39.841,-5.011,11.62,49.564,0.837,37.0,False,False
RDG0004415,NODE0019,2023-09-17T15:00:00Z,119.926,186.004,-67.662,206.36,49.911,0.757,-7.8,False,False
RDG0004416,NODE0007,2023-07-12T23:00:00Z,983.532,94.044,-886.19,32.05,49.628,0.774,-2.1,False,False
RDG0004417,NODE0001,2023-07-12T11:00:00Z,70.81,475.529,-112.862,33.46,49.735,0.929,-2.4,False,False
RDG0004418,NODE0006,2023-07-27T21:00:00Z,137.846,66.288,-393.241,119.9,50.485,0.935,24.2,False,False
RDG0004419,NODE0020,2023-07-29T20:00:00Z,1378.67,625.35,642.499,10.97,50.104,0.882,29.5,True,False
RDG0004420,NODE0005,2023-03-17T01:00:00Z,63.136,265.029,-421.028,203.65,49.56,0.799,-3.5,False,False
RDG0004421,NODE0034,2023-10-01T12:00:00Z,11.873,456.579,-135.909,32.36,50.224,0.826,33.8,False,False
RDG0004422,NODE0047,2023-07-14T23:00:00Z,502.008,522.834,-98.399,65.29,49.962,0.888,9.1,False,True
RDG0004423,NODE0034,2023-01-16T17:00:00Z,405.096,787.225,-306.506,100.48,50.029,0.908,5.4,True,True
RDG0004424,NODE0010,2023-11-29T16:00:00Z,384.425,360.467,103.836,61.64,50.437,0.86,35.4,False,False
RDG0004425,NODE0025,2023-10-20T00:00:00Z,1654.453,495.518,722.984,391.78,49.959,0.78,18.8,False,False
RDG0004426,NODE0005,2023-12-26T03:00:00Z,90.542,262.718,-145.759,103.85,49.964,0.897,14.1,False,False
RDG0004427,NODE0048,2023-07-19T02:00:00Z,725.09,242.589,-1007.822,34.26,50.142,0.91,25.2,False,False
RDG0004428,NODE0007,2023-08-05T20:00:00Z,818.576,644.568,257.152,70.22,49.777,0.942,24.8,True,False
RDG0004429,NODE0043,2023-10-27T03:00:00Z,55.656,59.347,52.87,396.82,49.561,0.973,25.3,False,False
RDG0004430,NODE0041,2023-09-12T19:00:00Z,227.334,141.816,-440.41,30.17,49.604,0.982,-4.3,True,False
RDG0004431,NODE0012,2023-08-28T22:00:00Z,1056.012,194.84,726.429,67.67,49.882,0.923,4.2,False,False
RDG0004432,NODE0024,2023-08-22T10:00:00Z,1274.309,1479.632,1011.429,11.77,49.998,0.822,19.2,False,False
RDG0004433,NODE0021,2023-04-17T12:00:00Z,838.638,366.629,9.6,420.74,49.77,0.859,-1.5,False,False
RDG0004434,NODE0010,2023-01-17T03:00:00Z,86.097,23.89,52.166,216.41,49.906,0.864,10.7,False,False
RDG0004435,NODE0046,2023-02-12T02:00:00Z,1504.307,1381.565,1335.809,105.13,49.919,0.906,14.8,False,False
RDG0004436,NODE0029,2023-04-27T05:00:00Z,5.347,0.786,1.935,10.25,50.235,0.836,29.6,False,False
RDG0004437,NODE0013,2023-05-03T10:00:00Z,102.053,1262.483,-626.125,106.64,50.394,0.847,24.6,False,False
RDG0004438,NODE0035,2023-12-21T21:00:00Z,68.524,181.017,34.29,215.46,50.407,0.768,39.8,False,True
RDG0004439,NODE0003,2023-04-27T11:00:00Z,14.891,255.637,-205.724,69.26,49.558,0.947,-2.1,False,False
RDG0004440,NODE0007,2023-09-05T12:00:00Z,236.116,1898.165,-682.672,101.74,49.973,0.948,39.0,False,False
RDG0004441,NODE0002,2023-08-19T06:00:00Z,38.284,25.887,32.383,31.49,49.77,0.795,-8.2,False,True
RDG0004442,NODE0019,2023-05-29T03:00:00Z,20.887,181.819,-226.498,32.72,49.643,0.867,24.0,False,False
RDG0004443,NODE0022,2023-12-12T21:00:00Z,13.764,17.833,1.939,210.89,50.228,0.758,16.7,False,False
RDG0004444,NODE0045,2023-11-18T15:00:00Z,39.593,31.416,-17.063,237.84,49.557,0.776,34.4,False,True
RDG0004445,NODE0042,2023-08-27T23:00:00Z,40.036,217.307,5.054,31.07,49.864,0.991,-1.9,False,False
RDG0004446,NODE0032,2023-08-17T23:00:00Z,7.494,48.537,-81.319,362.4,49.742,0.797,5.3,False,False
RDG0004447,NODE0026,2023-06-20T21:00:00Z,159.192,108.29,116.595,35.87,49.918,0.849,30.9,False,False
RDG0004448,NODE0041,2023-08-01T07:00:00Z,87.457,394.538,-44.869,111.94,49.556,0.78,38.6,True,False
RDG0004449,NODE0005,2023-09-21T04:00:00Z,328.629,399.225,309.966,109.42,49.573,0.787,23.6,False,False
RDG0004450,NODE0043,2023-09-08T08:00:00Z,24.562,7.693,-45.173,69.4,49.698,0.866,-8.2,True,False
RDG0004451,NODE0043,2023-10-10T22:00:00Z,42.723,81.896,11.953,103.52,50.279,0.958,3.1,False,False
RDG0004452,NODE0012,2023-07-07T04:00:00Z,713.273,482.454,128.451,120.8,49.51,0.884,39.3,False,False
RDG0004453,NODE0006,2023-02-28T01:00:00Z,347.227,18.616,107.138,420.22,49.735,0.965,27.0,False,False
RDG0004454,NODE0039,2023-02-18T15:00:00Z,1354.092,136.985,479.181,31.92,49.848,0.928,27.5,False,False
RDG0004455,NODE0038,2023-02-22T16:00:00Z,10.379,7.454,6.805,204.42,49.642,0.837,20.0,False,False
RDG0004456,NODE0036,2023-10-30T11:00:00Z,411.648,1072.98,-792.89,107.59,49.905,0.92,-1.1,False,False
RDG0004457,NODE0024,2023-12-22T12:00:00Z,1452.198,841.535,57.437,104.18,49.514,0.896,1.9,False,False
RDG0004458,NODE0004,2023-12-17T17:00:00Z,113.176,458.08,3.669,110.25,50.35,0.778,35.8,True,False
RDG0004459,NODE0012,2023-09-23T14:00:00Z,744.998,729.123,-412.884,9.95,49.981,0.842,8.5,False,True
RDG0004460,NODE0002,2023-02-03T18:00:00Z,13.646,10.476,-59.464,29.79,50.192,0.915,-9.1,True,False
RDG0004461,NODE0001,2023-04-17T01:00:00Z,278.644,116.797,168.186,69.98,49.642,0.778,34.2,False,False
RDG0004462,NODE0029,2023-05-01T12:00:00Z,7.133,8.133,-1.144,410.47,49.908,0.931,17.7,False,False
RDG0004463,NODE0037,2023-08-12T17:00:00Z,458.406,879.239,-275.997,236.54,49.746,0.932,3.6,True,False
RDG0004464,NODE0047,2023-12-15T16:00:00Z,151.229,530.764,130.211,218.74,49.585,0.998,35.6,False,False
RDG0004465,NODE0033,2023-03-13T13:00:00Z,1187.971,1256.638,-545.442,11.36,50.09,0.877,31.3,False,False
RDG0004466,NODE0035,2023-02-12T14:00:00Z,71.054,168.992,8.558,114.91,49.647,0.817,6.6,False,False
RDG0004467,NODE0012,2023-11-27T08:00:00Z,645.721,465.33,-54.468,31.23,50.19,0.928,16.6,True,False
RDG0004468,NODE0010,2023-03-11T13:00:00Z,372.856,464.249,261.943,10.6,49.892,0.966,0.3,False,False
RDG0004469,NODE0037,2023-10-30T03:00:00Z,447.076,170.301,-795.101,391.57,50.489,0.945,13.2,False,False
RDG0004470,NODE0026,2023-04-29T10:00:00Z,301.054,115.063,70.717,10.61,49.725,0.895,13.4,False,True
RDG0004471,NODE0048,2023-08-21T19:00:00Z,1601.321,626.082,1313.254,111.65,50.244,0.977,16.3,True,False
RDG0004472,NODE0033,2023-02-28T12:00:00Z,399.736,1688.848,-840.473,32.69,50.237,0.78,29.0,False,False
RDG0004473,NODE0017,2023-09-30T19:00:00Z,503.456,557.418,420.642,32.41,49.933,0.924,37.2,True,False
RDG0004474,NODE0005,2023-09-16T04:00:00Z,245.739,395.549,20.173,70.94,50.12,0.985,21.9,False,False
RDG0004475,NODE0025,2023-10-09T13:00:00Z,1011.986,701.927,-268.58,102.03,49.775,0.827,29.0,False,False
RDG0004476,NODE0044,2023-03-13T02:00:00Z,1324.206,366.377,282.665,34.57,50.387,0.813,-1.5,False,False
RDG0004477,NODE0007,2023-10-13T10:00:00Z,306.098,389.256,-674.18,65.6,50.208,0.818,-0.0,False,False
RDG0004478,NODE0012,2023-07-25T20:00:00Z,235.709,1160.144,-1219.768,116.47,49.692,0.878,26.7,True,False
RDG0004479,NODE0002,2023-06-08T18:00:00Z,18.84,14.933,-14.371,368.07,49.677,0.982,19.7,True,False
RDG0004480,NODE0021,2023-01-11T01:00:00Z,459.807,186.96,306.914,60.73,49.814,0.934,7.7,False,False
RDG0004481,NODE0021,2023-10-19T03:00:00Z,664.899,894.603,20.803,12.09,50.197,0.991,23.3,False,False
RDG0004482,NODE0025,2023-06-07T04:00:00Z,1607.566,338.186,1005.465,10.88,50.202,0.968,37.6,False,False
RDG0004483,NODE0016,2023-12-12T08:00:00Z,1837.201,323.449,1248.735,109.66,50.045,0.991,27.9,True,False
RDG0004484,NODE0003,2023-09-29T17:00:00Z,414.17,59.655,-10.566,407.35,49.755,0.943,27.8,True,False
RDG0004485,NODE0033,2023-07-27T06:00:00Z,652.872,223.224,-395.757,405.83,50.48,0.939,26.5,False,False
RDG0004486,NODE0006,2023-10-19T15:00:00Z,441.224,219.052,267.158,11.23,50.42,0.831,30.1,False,False
RDG0004487,NODE0007,2023-05-17T17:00:00Z,427.59,1019.382,-426.898,116.31,49.966,0.823,11.2,True,False
RDG0004488,NODE0007,2023-10-21T02:00:00Z,1627.783,628.064,1152.853,10.9,49.984,0.917,28.2,False,False
RDG0004489,NODE0025,2023-11-17T14:00:00Z,135.256,861.311,-313.699,198.18,50.253,0.964,43.0,False,False
RDG0004490,NODE0012,2023-03-15T17:00:00Z,814.677,949.822,-561.4,10.57,50.163,0.847,32.3,True,False
RDG0004491,NODE0039,2023-10-18T22:00:00Z,794.645,250.711,700.948,100.96,49.67,0.799,23.9,False,False
RDG0004492,NODE0042,2023-09-15T09:00:00Z,206.751,128.384,0.823,396.18,50.19,0.89,28.0,True,False
RDG0004493,NODE0017,2023-01-10T17:00:00Z,1357.324,1349.474,429.378,61.3,49.845,0.969,14.9,True,False
RDG0004494,NODE0021,2023-01-01T19:00:00Z,236.661,761.257,-158.043,31.65,50.042,0.933,41.2,True,True
RDG0004495,NODE0015,2023-11-15T03:00:00Z,189.078,569.545,-316.784,106.61,50.319,0.908,22.0,False,False
RDG0004496,NODE0017,2023-03-30T10:00:00Z,543.425,1008.204,449.018,32.03,49.909,0.933,2.0,False,False
RDG0004497,NODE0042,2023-08-08T21:00:00Z,37.324,175.784,-5.95,30.46,49.649,0.905,13.5,False,False
RDG0004498,NODE0014,2023-07-30T17:00:00Z,242.356,429.212,-593.843,227.53,50.079,0.968,15.5,True,False
RDG0004499,NODE0027,2023-06-18T18:00:00Z,828.815,828.115,194.869,233.24,49.648,0.834,25.6,True,False
RDG0004500,NODE0015,2023-11-29T23:00:00Z,1041.38,295.046,431.809,11.01,49.577,0.953,43.1,False,False
RDG0004501,NODE0024,2023-05-25T20:00:00Z,1560.637,553.776,336.023,31.99,50.105,0.981,34.4,True,False
RDG0004502,NODE0043,2023-12-22T22:00:00Z,57.349,46.838,-3.914,224.7,49.913,0.945,-6.6,False,False
RDG0004503,NODE0047,2023-11-12T04:00:00Z,496.797,367.376,267.221,11.28,49.947,0.801,35.8,False,False
RDG0004504,NODE0020,2023-05-30T17:00:00Z,128.833,1357.306,-937.55,10.48,49.856,0.828,38.0,True,True
RDG0004505,NODE0038,2023-10-02T00:00:00Z,11.843,9.968,3.874,61.28,49.995,0.758,-8.8,False,False
RDG0004506,NODE0011,2023-11-28T00:00:00Z,507.576,370.938,-232.739,59.66,49.751,0.865,10.9,False,False
RDG0004507,NODE0004,2023-11-06T02:00:00Z,444.406,370.961,195.806,116.86,49.82,0.917,-10.0,False,True
RDG0004508,NODE0026,2023-08-30T09:00:00Z,297.806,375.372,259.555,11.77,49.988,0.957,43.1,True,False
RDG0004509,NODE0027,2023-03-12T00:00:00Z,586.609,67.56,395.129,115.29,49.55,0.788,-1.7,False,True
RDG0004510,NODE0038,2023-04-08T23:00:00Z,21.067,2.254,3.147,11.26,49.679,0.922,-7.5,False,False
RDG0004511,NODE0020,2023-10-29T04:00:00Z,388.41,1020.43,-891.35,205.77,49.555,0.837,10.4,False,False
RDG0004512,NODE0016,2023-11-25T18:00:00Z,979.862,1349.642,925.594,112.49,49.845,0.926,6.1,True,False
RDG0004513,NODE0035,2023-07-13T07:00:00Z,76.673,222.997,13.97,31.09,50.277,0.963,20.7,True,False
RDG0004514,NODE0047,2023-10-10T21:00:00Z,241.842,402.823,212.168,229.37,49.7,0.763,-2.4,False,False
RDG0004515,NODE0014,2023-01-29T02:00:00Z,140.517,950.24,-344.485,69.58,50.161,0.935,34.2,False,True
RDG0004516,NODE0013,2023-09-07T22:00:00Z,1101.075,975.504,-406.085,10.54,50.465,0.921,30.7,False,False
RDG0004517,NODE0014,2023-07-14T08:00:00Z,858.935,778.954,-259.485,11.46,50.457,0.926,40.4,True,False
RDG0004518,NODE0008,2023-04-14T16:00:00Z,596.52,71.609,-13.394,102.51,50.171,0.971,26.6,False,False
RDG0004519,NODE0011,2023-05-31T00:00:00Z,53.442,740.385,-314.357,225.93,49.613,0.771,34.3,False,True
RDG0004520,NODE0035,2023-02-11T11:00:00Z,41.71,235.278,-206.627,111.26,50.497,0.92,40.0,False,False
RDG0004521,NODE0043,2023-08-31T22:00:00Z,41.915,82.273,19.568,64.12,49.77,0.766,-6.2,False,False
RDG0004522,NODE0023,2023-07-19T07:00:00Z,440.032,218.276,350.655,215.19,50.48,0.925,-1.1,True,True
RDG0004523,NODE0043,2023-04-18T01:00:00Z,21.58,65.463,-68.623,30.65,49.57,0.908,24.3,False,False
RDG0004524,NODE0021,2023-01-07T20:00:00Z,551.645,546.469,530.232,375.3,49.865,0.87,18.7,True,False
RDG0004525,NODE0040,2023-06-14T21:00:00Z,624.582,239.278,-341.209,11.62,49.525,0.963,16.4,False,False
RDG0004526,NODE0014,2023-12-21T18:00:00Z,220.4,459.186,-959.114,70.22,50.04,0.763,-0.2,True,False
RDG0004527,NODE0037,2023-09-23T16:00:00Z,689.665,1085.479,-551.976,208.36,49.862,0.836,8.2,False,False
RDG0004528,NODE0002,2023-02-20T03:00:00Z,0.118,67.551,-71.764,415.95,50.425,0.92,27.3,False,False
RDG0004529,NODE0050,2023-07-30T09:00:00Z,481.637,271.226,-38.549,59.45,49.557,0.776,30.0,True,False
RDG0004530,NODE0030,2023-01-10T12:00:00Z,1291.945,900.467,1066.257,114.9,49.956,0.904,-7.0,False,False
RDG0004531,NODE0050,2023-06-21T10:00:00Z,654.537,548.603,-166.206,221.3,49.574,0.99,1.5,False,True
RDG0004532,NODE0045,2023-07-07T06:00:00Z,6.276,3.098,-31.67,10.19,49.555,0.788,31.4,False,False
RDG0004533,NODE0030,2023-04-28T15:00:00Z,790.207,1084.967,195.599,12.09,49.656,0.804,-6.9,False,True
RDG0004534,NODE0032,2023-10-19T01:00:00Z,130.459,157.862,4.312,10.36,50.297,0.79,-4.3,False,False
RDG0004535,NODE0028,2023-10-26T06:00:00Z,284.968,212.441,225.537,118.93,49.786,0.79,36.9,False,False
RDG0004536,NODE0020,2023-09-06T18:00:00Z,873.158,1084.874,23.28,67.83,50.462,0.984,11.9,True,False
RDG0004537,NODE0038,2023-04-27T19:00:00Z,15.307,18.57,-6.324,362.63,50.067,0.969,-5.9,True,False
